clip_id,voice_id,sentence_id,noise_type,snr_db,path,reference_raw,prediction_raw,reference_norm,prediction_norm,wer,cer
voice_09_s009_fan_0db,voice_09,s009,fan,0,data\noisy_wav\voice_09_s009_fan_0db.wav,We ordered soup and bread for lunch.,geol- Divis,we ordered soup and bread for lunch,geol divis,1.0,0.8857142857142857
voice_09_s009_fan_-5db,voice_09,s009,fan,-5,data\noisy_wav\voice_09_s009_fan_-5db.wav,We ordered soup and bread for lunch.,and seek Leviathan and this Is,we ordered soup and bread for lunch,and seek leviathan and this is,0.8571428571428571,0.8285714285714286
voice_09_s009_fan_-10db,voice_09,s009,fan,-10,data\noisy_wav\voice_09_s009_fan_-10db.wav,We ordered soup and bread for lunch.,if you downsize yourself,we ordered soup and bread for lunch,if you downsize yourself,1.0,0.8
voice_09_s010_cafe_20db,voice_09,s010,cafe,20,data\noisy_wav\voice_09_s010_cafe_20db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_cafe_10db,voice_09,s010,cafe,10,data\noisy_wav\voice_09_s010_cafe_10db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_cafe_5db,voice_09,s010,cafe,5,data\noisy_wav\voice_09_s010_cafe_5db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_cafe_0db,voice_09,s010,cafe,0,data\noisy_wav\voice_09_s010_cafe_0db.wav,The lights flickered when the storm began.,might flick it when the storm begins.,the lights flickered when the storm began,might flick it when the storm begins,0.5714285714285714,0.2926829268292683
voice_09_s010_cafe_-5db,voice_09,s010,cafe,-5,data\noisy_wav\voice_09_s010_cafe_-5db.wav,The lights flickered when the storm began.,"Now, you know, this is an open road.",the lights flickered when the storm began,now you know this is an open road,1.1428571428571428,0.8048780487804879
voice_09_s010_cafe_-10db,voice_09,s010,cafe,-10,data\noisy_wav\voice_09_s010_cafe_-10db.wav,The lights flickered when the storm began.,Much of the hands of everyone.,the lights flickered when the storm began,much of the hands of everyone,1.0,0.8048780487804879
voice_09_s010_traffic_20db,voice_09,s010,traffic,20,data\noisy_wav\voice_09_s010_traffic_20db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_traffic_10db,voice_09,s010,traffic,10,data\noisy_wav\voice_09_s010_traffic_10db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_traffic_5db,voice_09,s010,traffic,5,data\noisy_wav\voice_09_s010_traffic_5db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_traffic_0db,voice_09,s010,traffic,0,data\noisy_wav\voice_09_s010_traffic_0db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_traffic_-5db,voice_09,s010,traffic,-5,data\noisy_wav\voice_09_s010_traffic_-5db.wav,The lights flickered when the storm began.,the light flickering when the storm began.,the lights flickered when the storm began,the light flickering when the storm began,0.2857142857142857,0.0975609756097561
voice_09_s010_traffic_-10db,voice_09,s010,traffic,-10,data\noisy_wav\voice_09_s010_traffic_-10db.wav,The lights flickered when the storm began.,Lots of liquid that is still in there.,the lights flickered when the storm began,lots of liquid that is still in there,1.1428571428571428,0.7560975609756098
voice_09_s010_fan_20db,voice_09,s010,fan,20,data\noisy_wav\voice_09_s010_fan_20db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_fan_10db,voice_09,s010,fan,10,data\noisy_wav\voice_09_s010_fan_10db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_fan_5db,voice_09,s010,fan,5,data\noisy_wav\voice_09_s010_fan_5db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_09_s010_fan_0db,voice_09,s010,fan,0,data\noisy_wav\voice_09_s010_fan_0db.wav,The lights flickered when the storm began.,light flickered when the storm began.,the lights flickered when the storm began,light flickered when the storm began,0.2857142857142857,0.12195121951219512
voice_09_s010_fan_-5db,voice_09,s010,fan,-5,data\noisy_wav\voice_09_s010_fan_-5db.wav,The lights flickered when the storm began.,Light flicker and the stone again.,the lights flickered when the storm began,light flicker and the stone again,0.8571428571428571,0.3902439024390244
voice_09_s010_fan_-10db,voice_09,s010,fan,-10,data\noisy_wav\voice_09_s010_fan_-10db.wav,The lights flickered when the storm began.,What a failure this strikeout.,the lights flickered when the storm began,what a failure this strikeout,1.0,0.6829268292682927
voice_09_s011_cafe_20db,voice_09,s011,cafe,20,data\noisy_wav\voice_09_s011_cafe_20db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_cafe_10db,voice_09,s011,cafe,10,data\noisy_wav\voice_09_s011_cafe_10db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_cafe_5db,voice_09,s011,cafe,5,data\noisy_wav\voice_09_s011_cafe_5db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_cafe_0db,voice_09,s011,cafe,0,data\noisy_wav\voice_09_s011_cafe_0db.wav,My neighbor painted the fence bright blue.,and they've painted the fence bright green.,my neighbor painted the fence bright blue,and they've painted the fence bright green,0.42857142857142855,0.36585365853658536
voice_09_s011_cafe_-5db,voice_09,s011,cafe,-5,data\noisy_wav\voice_09_s011_cafe_-5db.wav,My neighbor painted the fence bright blue.,like into the first.,my neighbor painted the fence bright blue,like into the first,0.8571428571428571,0.6829268292682927
voice_09_s011_cafe_-10db,voice_09,s011,cafe,-10,data\noisy_wav\voice_09_s011_cafe_-10db.wav,My neighbor painted the fence bright blue.,,my neighbor painted the fence bright blue,,1.0,1.0
voice_09_s011_traffic_20db,voice_09,s011,traffic,20,data\noisy_wav\voice_09_s011_traffic_20db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_traffic_10db,voice_09,s011,traffic,10,data\noisy_wav\voice_09_s011_traffic_10db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_traffic_5db,voice_09,s011,traffic,5,data\noisy_wav\voice_09_s011_traffic_5db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_traffic_0db,voice_09,s011,traffic,0,data\noisy_wav\voice_09_s011_traffic_0db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_traffic_-5db,voice_09,s011,traffic,-5,data\noisy_wav\voice_09_s011_traffic_-5db.wav,My neighbor painted the fence bright blue.,when they were painted the fence right there.,my neighbor painted the fence bright blue,when they were painted the fence right there,0.7142857142857143,0.4146341463414634
voice_09_s011_traffic_-10db,voice_09,s011,traffic,-10,data\noisy_wav\voice_09_s011_traffic_-10db.wav,My neighbor painted the fence bright blue.,From that portable paint sehr VP jellyatk Sundance,my neighbor painted the fence bright blue,from that portable paint sehr vp jellyatk sundance,1.1428571428571428,0.9024390243902439
voice_09_s011_fan_20db,voice_09,s011,fan,20,data\noisy_wav\voice_09_s011_fan_20db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_fan_10db,voice_09,s011,fan,10,data\noisy_wav\voice_09_s011_fan_10db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence bright blue.,my neighbor painted the fence bright blue,my neighbour painted the fence bright blue,0.14285714285714285,0.024390243902439025
voice_09_s011_fan_5db,voice_09,s011,fan,5,data\noisy_wav\voice_09_s011_fan_5db.wav,My neighbor painted the fence bright blue.,My neighbour painted the fence brightly.,my neighbor painted the fence bright blue,my neighbour painted the fence brightly,0.42857142857142855,0.12195121951219512
voice_09_s011_fan_0db,voice_09,s011,fan,0,data\noisy_wav\voice_09_s011_fan_0db.wav,My neighbor painted the fence bright blue.,when they were painted the fence properly.,my neighbor painted the fence bright blue,when they were painted the fence properly,0.7142857142857143,0.5121951219512195
voice_09_s011_fan_-5db,voice_09,s011,fan,-5,data\noisy_wav\voice_09_s011_fan_-5db.wav,My neighbor painted the fence bright blue.,a neighbourhood in the Fentany Park.,my neighbor painted the fence bright blue,a neighbourhood in the fentany park,0.8571428571428571,0.5853658536585366
voice_09_s011_fan_-10db,voice_09,s011,fan,-10,data\noisy_wav\voice_09_s011_fan_-10db.wav,My neighbor painted the fence bright blue.,they painted the front cover.,my neighbor painted the fence bright blue,they painted the front cover,0.7142857142857143,0.5609756097560976
voice_09_s012_cafe_20db,voice_09,s012,cafe,20,data\noisy_wav\voice_09_s012_cafe_20db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_09_s012_cafe_10db,voice_09,s012,cafe,10,data\noisy_wav\voice_09_s012_cafe_10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_09_s012_cafe_5db,voice_09,s012,cafe,5,data\noisy_wav\voice_09_s012_cafe_5db.wav,The students waited quietly outside the classroom.,The students waited quite outside the class for me.,the students waited quietly outside the classroom,the students waited quite outside the class for me,0.5714285714285714,0.16326530612244897
voice_09_s012_cafe_0db,voice_09,s012,cafe,0,data\noisy_wav\voice_09_s012_cafe_0db.wav,The students waited quietly outside the classroom.,The students waited quite the outside of the classroom.,the students waited quietly outside the classroom,the students waited quite the outside of the classroom,0.42857142857142855,0.14285714285714285
voice_09_s012_cafe_-5db,voice_09,s012,cafe,-5,data\noisy_wav\voice_09_s012_cafe_-5db.wav,The students waited quietly outside the classroom.,Eren's weighted fall marks.,the students waited quietly outside the classroom,eren's weighted fall marks,1.0,0.7346938775510204
voice_09_s012_cafe_-10db,voice_09,s012,cafe,-10,data\noisy_wav\voice_09_s012_cafe_-10db.wav,The students waited quietly outside the classroom.,Your story has waited.,the students waited quietly outside the classroom,your story has waited,1.0,0.8163265306122449
voice_09_s012_traffic_20db,voice_09,s012,traffic,20,data\noisy_wav\voice_09_s012_traffic_20db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_09_s012_traffic_10db,voice_09,s012,traffic,10,data\noisy_wav\voice_09_s012_traffic_10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_09_s012_traffic_5db,voice_09,s012,traffic,5,data\noisy_wav\voice_09_s012_traffic_5db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
