clip_id,voice_id,sentence_id,transcript,audio_type,noise_type,snr_db,noise_start_sample,path
voice_10_s025_traffic_10db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,traffic,10,4292169,data\noisy_wav\voice_10_s025_traffic_10db.wav
voice_10_s025_traffic_5db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,traffic,5,5134436,data\noisy_wav\voice_10_s025_traffic_5db.wav
voice_10_s025_traffic_0db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,traffic,0,7967113,data\noisy_wav\voice_10_s025_traffic_0db.wav
voice_10_s025_traffic_-5db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,traffic,-5,1341335,data\noisy_wav\voice_10_s025_traffic_-5db.wav
voice_10_s025_traffic_-10db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,traffic,-10,3176586,data\noisy_wav\voice_10_s025_traffic_-10db.wav
voice_10_s025_fan_20db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,fan,20,577079,data\noisy_wav\voice_10_s025_fan_20db.wav
voice_10_s025_fan_10db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,fan,10,399095,data\noisy_wav\voice_10_s025_fan_10db.wav
voice_10_s025_fan_5db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,fan,5,46038,data\noisy_wav\voice_10_s025_fan_5db.wav
voice_10_s025_fan_0db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,fan,0,805579,data\noisy_wav\voice_10_s025_fan_0db.wav
voice_10_s025_fan_-5db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,fan,-5,179185,data\noisy_wav\voice_10_s025_fan_-5db.wav
voice_10_s025_fan_-10db,voice_10,s025,We heard music coming from the upstairs apartment.,noisy,fan,-10,351475,data\noisy_wav\voice_10_s025_fan_-10db.wav
voice_10_s026_cafe_20db,voice_10,s026,The grocery store closes early on Sunday.,noisy,cafe,20,148240,data\noisy_wav\voice_10_s026_cafe_20db.wav
voice_10_s026_cafe_10db,voice_10,s026,The grocery store closes early on Sunday.,noisy,cafe,10,228407,data\noisy_wav\voice_10_s026_cafe_10db.wav
voice_10_s026_cafe_5db,voice_10,s026,The grocery store closes early on Sunday.,noisy,cafe,5,172891,data\noisy_wav\voice_10_s026_cafe_5db.wav
voice_10_s026_cafe_0db,voice_10,s026,The grocery store closes early on Sunday.,noisy,cafe,0,226144,data\noisy_wav\voice_10_s026_cafe_0db.wav
voice_10_s026_cafe_-5db,voice_10,s026,The grocery store closes early on Sunday.,noisy,cafe,-5,39345,data\noisy_wav\voice_10_s026_cafe_-5db.wav
voice_10_s026_cafe_-10db,voice_10,s026,The grocery store closes early on Sunday.,noisy,cafe,-10,42499,data\noisy_wav\voice_10_s026_cafe_-10db.wav
voice_10_s026_traffic_20db,voice_10,s026,The grocery store closes early on Sunday.,noisy,traffic,20,7288178,data\noisy_wav\voice_10_s026_traffic_20db.wav
voice_10_s026_traffic_10db,voice_10,s026,The grocery store closes early on Sunday.,noisy,traffic,10,1213054,data\noisy_wav\voice_10_s026_traffic_10db.wav
voice_10_s026_traffic_5db,voice_10,s026,The grocery store closes early on Sunday.,noisy,traffic,5,1500443,data\noisy_wav\voice_10_s026_traffic_5db.wav
voice_10_s026_traffic_0db,voice_10,s026,The grocery store closes early on Sunday.,noisy,traffic,0,6452154,data\noisy_wav\voice_10_s026_traffic_0db.wav
voice_10_s026_traffic_-5db,voice_10,s026,The grocery store closes early on Sunday.,noisy,traffic,-5,5973087,data\noisy_wav\voice_10_s026_traffic_-5db.wav
voice_10_s026_traffic_-10db,voice_10,s026,The grocery store closes early on Sunday.,noisy,traffic,-10,430423,data\noisy_wav\voice_10_s026_traffic_-10db.wav
voice_10_s026_fan_20db,voice_10,s026,The grocery store closes early on Sunday.,noisy,fan,20,439963,data\noisy_wav\voice_10_s026_fan_20db.wav
voice_10_s026_fan_10db,voice_10,s026,The grocery store closes early on Sunday.,noisy,fan,10,323026,data\noisy_wav\voice_10_s026_fan_10db.wav
voice_10_s026_fan_5db,voice_10,s026,The grocery store closes early on Sunday.,noisy,fan,5,324553,data\noisy_wav\voice_10_s026_fan_5db.wav
voice_10_s026_fan_0db,voice_10,s026,The grocery store closes early on Sunday.,noisy,fan,0,765630,data\noisy_wav\voice_10_s026_fan_0db.wav
voice_10_s026_fan_-5db,voice_10,s026,The grocery store closes early on Sunday.,noisy,fan,-5,805967,data\noisy_wav\voice_10_s026_fan_-5db.wav
voice_10_s026_fan_-10db,voice_10,s026,The grocery store closes early on Sunday.,noisy,fan,-10,467935,data\noisy_wav\voice_10_s026_fan_-10db.wav
voice_10_s027_cafe_20db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,cafe,20,75702,data\noisy_wav\voice_10_s027_cafe_20db.wav
voice_10_s027_cafe_10db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,cafe,10,164220,data\noisy_wav\voice_10_s027_cafe_10db.wav
voice_10_s027_cafe_5db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,cafe,5,47368,data\noisy_wav\voice_10_s027_cafe_5db.wav
voice_10_s027_cafe_0db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,cafe,0,30816,data\noisy_wav\voice_10_s027_cafe_0db.wav
voice_10_s027_cafe_-5db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,cafe,-5,34490,data\noisy_wav\voice_10_s027_cafe_-5db.wav
voice_10_s027_cafe_-10db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,cafe,-10,53176,data\noisy_wav\voice_10_s027_cafe_-10db.wav
voice_10_s027_traffic_20db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,traffic,20,29636,data\noisy_wav\voice_10_s027_traffic_20db.wav
voice_10_s027_traffic_10db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,traffic,10,5222414,data\noisy_wav\voice_10_s027_traffic_10db.wav
voice_10_s027_traffic_5db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,traffic,5,6420605,data\noisy_wav\voice_10_s027_traffic_5db.wav
voice_10_s027_traffic_0db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,traffic,0,2123248,data\noisy_wav\voice_10_s027_traffic_0db.wav
voice_10_s027_traffic_-5db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,traffic,-5,102406,data\noisy_wav\voice_10_s027_traffic_-5db.wav
voice_10_s027_traffic_-10db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,traffic,-10,3847373,data\noisy_wav\voice_10_s027_traffic_-10db.wav
voice_10_s027_fan_20db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,fan,20,521800,data\noisy_wav\voice_10_s027_fan_20db.wav
voice_10_s027_fan_10db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,fan,10,522864,data\noisy_wav\voice_10_s027_fan_10db.wav
voice_10_s027_fan_5db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,fan,5,569902,data\noisy_wav\voice_10_s027_fan_5db.wav
voice_10_s027_fan_0db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,fan,0,6029,data\noisy_wav\voice_10_s027_fan_0db.wav
voice_10_s027_fan_-5db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,fan,-5,637517,data\noisy_wav\voice_10_s027_fan_-5db.wav
voice_10_s027_fan_-10db,voice_10,s027,She folded the blanket and placed it on the chair.,noisy,fan,-10,517437,data\noisy_wav\voice_10_s027_fan_-10db.wav
voice_10_s028_cafe_20db,voice_10,s028,The bus driver waited at the corner.,noisy,cafe,20,62358,data\noisy_wav\voice_10_s028_cafe_20db.wav
voice_10_s028_cafe_10db,voice_10,s028,The bus driver waited at the corner.,noisy,cafe,10,56852,data\noisy_wav\voice_10_s028_cafe_10db.wav
voice_10_s028_cafe_5db,voice_10,s028,The bus driver waited at the corner.,noisy,cafe,5,154366,data\noisy_wav\voice_10_s028_cafe_5db.wav
voice_10_s028_cafe_0db,voice_10,s028,The bus driver waited at the corner.,noisy,cafe,0,172876,data\noisy_wav\voice_10_s028_cafe_0db.wav
voice_10_s028_cafe_-5db,voice_10,s028,The bus driver waited at the corner.,noisy,cafe,-5,124705,data\noisy_wav\voice_10_s028_cafe_-5db.wav
voice_10_s028_cafe_-10db,voice_10,s028,The bus driver waited at the corner.,noisy,cafe,-10,118944,data\noisy_wav\voice_10_s028_cafe_-10db.wav
voice_10_s028_traffic_20db,voice_10,s028,The bus driver waited at the corner.,noisy,traffic,20,3440599,data\noisy_wav\voice_10_s028_traffic_20db.wav
voice_10_s028_traffic_10db,voice_10,s028,The bus driver waited at the corner.,noisy,traffic,10,3706719,data\noisy_wav\voice_10_s028_traffic_10db.wav
voice_10_s028_traffic_5db,voice_10,s028,The bus driver waited at the corner.,noisy,traffic,5,666096,data\noisy_wav\voice_10_s028_traffic_5db.wav
voice_10_s028_traffic_0db,voice_10,s028,The bus driver waited at the corner.,noisy,traffic,0,5043370,data\noisy_wav\voice_10_s028_traffic_0db.wav
voice_10_s028_traffic_-5db,voice_10,s028,The bus driver waited at the corner.,noisy,traffic,-5,5034021,data\noisy_wav\voice_10_s028_traffic_-5db.wav
voice_10_s028_traffic_-10db,voice_10,s028,The bus driver waited at the corner.,noisy,traffic,-10,55138,data\noisy_wav\voice_10_s028_traffic_-10db.wav
voice_10_s028_fan_20db,voice_10,s028,The bus driver waited at the corner.,noisy,fan,20,256600,data\noisy_wav\voice_10_s028_fan_20db.wav
voice_10_s028_fan_10db,voice_10,s028,The bus driver waited at the corner.,noisy,fan,10,573929,data\noisy_wav\voice_10_s028_fan_10db.wav
voice_10_s028_fan_5db,voice_10,s028,The bus driver waited at the corner.,noisy,fan,5,291622,data\noisy_wav\voice_10_s028_fan_5db.wav
voice_10_s028_fan_0db,voice_10,s028,The bus driver waited at the corner.,noisy,fan,0,649871,data\noisy_wav\voice_10_s028_fan_0db.wav
voice_10_s028_fan_-5db,voice_10,s028,The bus driver waited at the corner.,noisy,fan,-5,659172,data\noisy_wav\voice_10_s028_fan_-5db.wav
voice_10_s028_fan_-10db,voice_10,s028,The bus driver waited at the corner.,noisy,fan,-10,584632,data\noisy_wav\voice_10_s028_fan_-10db.wav
voice_10_s029_cafe_20db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,cafe,20,214989,data\noisy_wav\voice_10_s029_cafe_20db.wav
voice_10_s029_cafe_10db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,cafe,10,216334,data\noisy_wav\voice_10_s029_cafe_10db.wav
voice_10_s029_cafe_5db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,cafe,5,54430,data\noisy_wav\voice_10_s029_cafe_5db.wav
voice_10_s029_cafe_0db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,cafe,0,12823,data\noisy_wav\voice_10_s029_cafe_0db.wav
voice_10_s029_cafe_-5db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,cafe,-5,48454,data\noisy_wav\voice_10_s029_cafe_-5db.wav
voice_10_s029_cafe_-10db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,cafe,-10,38864,data\noisy_wav\voice_10_s029_cafe_-10db.wav
voice_10_s029_traffic_20db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,traffic,20,461909,data\noisy_wav\voice_10_s029_traffic_20db.wav
voice_10_s029_traffic_10db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,traffic,10,5480083,data\noisy_wav\voice_10_s029_traffic_10db.wav
voice_10_s029_traffic_5db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,traffic,5,2927790,data\noisy_wav\voice_10_s029_traffic_5db.wav
voice_10_s029_traffic_0db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,traffic,0,308038,data\noisy_wav\voice_10_s029_traffic_0db.wav
voice_10_s029_traffic_-5db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,traffic,-5,1219488,data\noisy_wav\voice_10_s029_traffic_-5db.wav
voice_10_s029_traffic_-10db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,traffic,-10,7162439,data\noisy_wav\voice_10_s029_traffic_-10db.wav
voice_10_s029_fan_20db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,fan,20,34007,data\noisy_wav\voice_10_s029_fan_20db.wav
voice_10_s029_fan_10db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,fan,10,699396,data\noisy_wav\voice_10_s029_fan_10db.wav
voice_10_s029_fan_5db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,fan,5,606174,data\noisy_wav\voice_10_s029_fan_5db.wav
voice_10_s029_fan_0db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,fan,0,632590,data\noisy_wav\voice_10_s029_fan_0db.wav
voice_10_s029_fan_-5db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,fan,-5,312938,data\noisy_wav\voice_10_s029_fan_-5db.wav
voice_10_s029_fan_-10db,voice_10,s029,He spilled orange juice on the white tablecloth.,noisy,fan,-10,347195,data\noisy_wav\voice_10_s029_fan_-10db.wav
voice_10_s030_cafe_20db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,cafe,20,22990,data\noisy_wav\voice_10_s030_cafe_20db.wav
voice_10_s030_cafe_10db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,cafe,10,12853,data\noisy_wav\voice_10_s030_cafe_10db.wav
voice_10_s030_cafe_5db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,cafe,5,28544,data\noisy_wav\voice_10_s030_cafe_5db.wav
voice_10_s030_cafe_0db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,cafe,0,109302,data\noisy_wav\voice_10_s030_cafe_0db.wav
voice_10_s030_cafe_-5db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,cafe,-5,46726,data\noisy_wav\voice_10_s030_cafe_-5db.wav
voice_10_s030_cafe_-10db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,cafe,-10,42293,data\noisy_wav\voice_10_s030_cafe_-10db.wav
voice_10_s030_traffic_20db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,traffic,20,5637903,data\noisy_wav\voice_10_s030_traffic_20db.wav
voice_10_s030_traffic_10db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,traffic,10,2385556,data\noisy_wav\voice_10_s030_traffic_10db.wav
voice_10_s030_traffic_5db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,traffic,5,5126192,data\noisy_wav\voice_10_s030_traffic_5db.wav
voice_10_s030_traffic_0db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,traffic,0,5544237,data\noisy_wav\voice_10_s030_traffic_0db.wav
voice_10_s030_traffic_-5db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,traffic,-5,5800836,data\noisy_wav\voice_10_s030_traffic_-5db.wav
voice_10_s030_traffic_-10db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,traffic,-10,5870740,data\noisy_wav\voice_10_s030_traffic_-10db.wav
voice_10_s030_fan_20db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,fan,20,623870,data\noisy_wav\voice_10_s030_fan_20db.wav
voice_10_s030_fan_10db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,fan,10,600081,data\noisy_wav\voice_10_s030_fan_10db.wav
voice_10_s030_fan_5db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,fan,5,589485,data\noisy_wav\voice_10_s030_fan_5db.wav
voice_10_s030_fan_0db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,fan,0,186037,data\noisy_wav\voice_10_s030_fan_0db.wav
voice_10_s030_fan_-5db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,fan,-5,477456,data\noisy_wav\voice_10_s030_fan_-5db.wav
voice_10_s030_fan_-10db,voice_10,s030,The team practiced outside despite the cold weather.,noisy,fan,-10,785734,data\noisy_wav\voice_10_s030_fan_-10db.wav
voice_10_s031_cafe_20db,voice_10,s031,Please send the report before the end of the day.,noisy,cafe,20,151772,data\noisy_wav\voice_10_s031_cafe_20db.wav
voice_10_s031_cafe_10db,voice_10,s031,Please send the report before the end of the day.,noisy,cafe,10,94421,data\noisy_wav\voice_10_s031_cafe_10db.wav
voice_10_s031_cafe_5db,voice_10,s031,Please send the report before the end of the day.,noisy,cafe,5,9395,data\noisy_wav\voice_10_s031_cafe_5db.wav
voice_10_s031_cafe_0db,voice_10,s031,Please send the report before the end of the day.,noisy,cafe,0,24412,data\noisy_wav\voice_10_s031_cafe_0db.wav
voice_10_s031_cafe_-5db,voice_10,s031,Please send the report before the end of the day.,noisy,cafe,-5,201460,data\noisy_wav\voice_10_s031_cafe_-5db.wav
voice_10_s031_cafe_-10db,voice_10,s031,Please send the report before the end of the day.,noisy,cafe,-10,78458,data\noisy_wav\voice_10_s031_cafe_-10db.wav
voice_10_s031_traffic_20db,voice_10,s031,Please send the report before the end of the day.,noisy,traffic,20,2708025,data\noisy_wav\voice_10_s031_traffic_20db.wav
voice_10_s031_traffic_10db,voice_10,s031,Please send the report before the end of the day.,noisy,traffic,10,3091784,data\noisy_wav\voice_10_s031_traffic_10db.wav
voice_10_s031_traffic_5db,voice_10,s031,Please send the report before the end of the day.,noisy,traffic,5,7529025,data\noisy_wav\voice_10_s031_traffic_5db.wav
voice_10_s031_traffic_0db,voice_10,s031,Please send the report before the end of the day.,noisy,traffic,0,3178773,data\noisy_wav\voice_10_s031_traffic_0db.wav
voice_10_s031_traffic_-5db,voice_10,s031,Please send the report before the end of the day.,noisy,traffic,-5,6880879,data\noisy_wav\voice_10_s031_traffic_-5db.wav
voice_10_s031_traffic_-10db,voice_10,s031,Please send the report before the end of the day.,noisy,traffic,-10,567629,data\noisy_wav\voice_10_s031_traffic_-10db.wav
voice_10_s031_fan_20db,voice_10,s031,Please send the report before the end of the day.,noisy,fan,20,795284,data\noisy_wav\voice_10_s031_fan_20db.wav
voice_10_s031_fan_10db,voice_10,s031,Please send the report before the end of the day.,noisy,fan,10,448081,data\noisy_wav\voice_10_s031_fan_10db.wav
voice_10_s031_fan_5db,voice_10,s031,Please send the report before the end of the day.,noisy,fan,5,577210,data\noisy_wav\voice_10_s031_fan_5db.wav
voice_10_s031_fan_0db,voice_10,s031,Please send the report before the end of the day.,noisy,fan,0,68079,data\noisy_wav\voice_10_s031_fan_0db.wav
voice_10_s031_fan_-5db,voice_10,s031,Please send the report before the end of the day.,noisy,fan,-5,307057,data\noisy_wav\voice_10_s031_fan_-5db.wav
voice_10_s031_fan_-10db,voice_10,s031,Please send the report before the end of the day.,noisy,fan,-10,493687,data\noisy_wav\voice_10_s031_fan_-10db.wav
voice_10_s032_cafe_20db,voice_10,s032,The old clock ticked loudly in the hallway.,noisy,cafe,20,35270,data\noisy_wav\voice_10_s032_cafe_20db.wav
voice_10_s032_cafe_10db,voice_10,s032,The old clock ticked loudly in the hallway.,noisy,cafe,10,31987,data\noisy_wav\voice_10_s032_cafe_10db.wav
voice_10_s032_cafe_5db,voice_10,s032,The old clock ticked loudly in the hallway.,noisy,cafe,5,182090,data\noisy_wav\voice_10_s032_cafe_5db.wav
voice_10_s032_cafe_0db,voice_10,s032,The old clock ticked loudly in the hallway.,noisy,cafe,0,225288,data\noisy_wav\voice_10_s032_cafe_0db.wav
voice_10_s032_cafe_-5db,voice_10,s032,The old clock ticked loudly in the hallway.,noisy,cafe,-5,71937,data\noisy_wav\voice_10_s032_cafe_-5db.wav
voice_10_s032_cafe_-10db,voice_10,s032,The old clock ticked loudly in the hallway.,noisy,cafe,-10,86300,data\noisy_wav\voice_10_s032_cafe_-10db.wav
voice_10_s032_traffic_20db,voice_10,s032,The old clock ticked loudly in the hallway.,noisy,traffic,20,4421238,data\noisy_wav\voice_10_s032_traffic_20db.wav
